-0.198308,50115699.77
-0.195712,50352298.74
-0.193115,50552700.04
-0.190519,51006698.61
-0.187923,51295898.44
-0.185326,51542598.72
-0.182730,52026901.25
-0.180134,52310600.28
-0.177537,52568500.52
-0.174941,52992298.13
-0.172345,53241798.4
-0.169748,53494300.84
-0.167152,54000598.91
-0.164555,54247600.56
-0.161959,54799900.05
-0.159363,55098499.3
-0.156766,55395301.82
-0.154170,56012500.76
-0.151574,56328498.84
-0.148977,56970100.4
-0.146381,57302101.14
-0.143784,57982398.99
-0.141188,58317699.43
-0.138592,59075298.31
-0.135995,59425701.14
-0.133399,60158000.95
-0.130803,60587299.35
-0.128206,61407398.22
-0.125610,61818698.88
-0.123013,62812500
-0.120417,63354301.45
-0.117821,64521102.91
-0.115224,65117301.94
-0.112628,66148803.71
-0.110032,66661300.66
-0.107435,67694999.69
-0.104839,68205101.01
-0.102242,69223197.94
-0.099646,70245201.11
-0.097050,70755096.44
-0.094453,71781501.77
-0.091857,72297203.06
-0.089261,73340400.7
-0.086664,74388397.22
-0.084068,74927299.5
-0.081471,76001502.99
-0.078875,76443000.79
-0.076279,77616302.49
-0.073682,78760803.22
-0.071086,79314102.17
-0.068490,80446701.05
-0.065893,81630996.7
-0.063297,82246101.38
-0.060700,83546699.52
-0.058104,85055198.67
-0.055508,85719703.67
-0.052911,87061798.1
-0.050315,88152198.79
-0.047719,88563598.63
-0.045122,89387298.58
-0.042526,90126403.81
-0.039930,90399803.16
-0.037333,90852897.64
-0.034737,91190399.17
-0.032140,91344802.86
-0.029544,91541000.37
-0.026948,91641098.02
-0.024351,91586402.89
-0.021755,91438797
-0.019158,91283401.49
-0.016562,90959198
-0.013966,90494003.3
-0.011369,90198997.5
-0.008773,89448196.41
-0.006177,88565696.72
-0.003580,88027099.61
-0.000984,86815299.99
0.001613,85533203.12
0.004209,81743499.76
0.006805,79766296.39
0.009402,75573097.23
0.011998,73305603.03
0.014594,68696601.87
0.017191,66250801.09
0.019787,61287899.02
0.022383,58983200.07
0.024980,53988300.32
0.027576,51744899.75
0.030173,48290599.82
0.032769,47757701.87
0.035365,46726898.19
0.037962,46240398.41
0.040558,45289901.73
0.043155,44825901.03
0.045751,43925399.78
0.048347,43482898.71
0.050944,42611999.51
0.053540,42183300.02
0.056136,41341999.05
0.058733,40926200.87
0.061329,40106300.35
0.063925,39701801.3
0.066522,38902599.33
0.069118,38508701.32
0.071715,38116798.4
0.074311,37349098.21
0.076907,36975299.84
0.079504,36238498.69
0.082100,35875099.18
0.084697,35516498.57
0.087293,34806800.84
0.089889,34453800.2
0.092486,34103000.64
0.095082,33355598.45
0.097678,32897800.45
0.100275,32789600.37
0.102871,32146099.09
0.105467,31818099.98
0.108064,31493900.3
0.110660,30857799.53
0.113257,30545799.26
0.115853,30237899.78
0.118449,29935699.46
0.121046,29353799.82
0.123642,29067499.16
0.126238,28786100.39
0.128835,28506900.79
0.131431,28231300.35
0.134028,27696699.14
0.136624,27429100.04
0.139220,27164100.65
0.141817,26908399.58
0.144413,26666999.82
0.147009,26188600.54
0.149606,25951099.4
0.152202,25714700.7
0.154799,25479700.09
0.157395,25246999.74
0.159991,25011100.77
0.162588,24544700.62
0.165184,24313699.72
0.167780,24082899.09
0.170377,23854299.55
0.172973,23626100.54
0.175570,23398799.9
0.178166,23168899.54
0.180762,22963300.7
0.183359,22716999.05
0.185955,22501399.99
0.188551,22274099.35
0.191148,21753599.17
0.193744,21659599.3
0.196341,21425399.78
0.198937,21212099.08
0.201533,20999599.46
0.204130,20787799.84
0.206726,20578300.48
0.209322,20372600.56
0.211919,20168100.36
0.214515,19964199.07
0.217112,19760999.68
0.219708,19558500.29
0.222304,19357599.26
0.224901,19158100.13
0.227497,18960300.45
0.230093,18763799.67
0.232690,18570699.69
0.235286,18375099.18
0.237883,18182899.48
0.240479,17991300.58
0.243075,17801500.32
0.245672,17614599.23
0.248268,17430500.03
0.250864,17430500.03
0.253461,17246900.56
0.256057,17064699.17
0.258654,16884300.23
0.261250,16704700.47
0.263846,16527299.88
0.266443,16350700.38
0.269039,16175899.51
0.271635,16003000.26
0.274232,15832200.05
0.276828,15662099.84
0.279425,15485899.93
0.282021,15485899.93